service_date,line,estimated_boardings,ObjectId
2020/09/01 04:00:00+00,Framingham/Worcester,1207.5,503
2020/09/01 04:00:00+00,Franklin/Foxboro,1463.5,504
2020/09/01 04:00:00+00,Middleborough/Lakeville,942.5,505
2020/09/01 04:00:00+00,Lowell,1058,506
2020/09/01 04:00:00+00,Haverhill,796,507
2020/09/01 04:00:00+00,Kingston,771,508
2020/09/01 04:00:00+00,Needham,527,509
2020/09/01 04:00:00+00,Fitchburg,764,510
2020/09/01 04:00:00+00,Greenbush,396.5,511
2020/09/01 04:00:00+00,Fairmount,440,512
2020/09/02 04:00:00+00,Providence/Stoughton,2666,513
2020/09/02 04:00:00+00,Newburyport/Rockport,1525,514
2020/09/02 04:00:00+00,Framingham/Worcester,1408,515
2020/09/02 04:00:00+00,Franklin/Foxboro,1539.5,516
2020/09/02 04:00:00+00,Middleborough/Lakeville,848,517
2020/09/02 04:00:00+00,Lowell,1031,518
2020/09/02 04:00:00+00,Haverhill,708,519
2020/09/02 04:00:00+00,Kingston,775,520
2020/09/02 04:00:00+00,Needham,2156.5,521
2020/09/02 04:00:00+00,Fitchburg,714,522
2020/09/02 04:00:00+00,Greenbush,354,523
2020/09/02 04:00:00+00,Fairmount,413.5,524
2020/09/03 04:00:00+00,Providence/Stoughton,2650.5,525
2020/09/03 04:00:00+00,Newburyport/Rockport,1608,526
2020/09/03 04:00:00+00,Framingham/Worcester,1405,527
2020/09/03 04:00:00+00,Franklin/Foxboro,1522.5,528
2020/09/03 04:00:00+00,Middleborough/Lakeville,919,529
2020/09/03 04:00:00+00,Lowell,1050,530
2020/09/03 04:00:00+00,Haverhill,732,531
2020/09/03 04:00:00+00,Kingston,751,532
2020/09/03 04:00:00+00,Needham,558,533
2020/09/03 04:00:00+00,Fitchburg,751,534
2020/09/03 04:00:00+00,Greenbush,360,535
2020/09/03 04:00:00+00,Fairmount,352,536
2020/09/04 04:00:00+00,Providence/Stoughton,2690,537
2020/09/04 04:00:00+00,Newburyport/Rockport,1828,538
2020/09/04 04:00:00+00,Framingham/Worcester,1639.5,539
2020/09/04 04:00:00+00,Franklin/Foxboro,1580,540
2020/09/04 04:00:00+00,Middleborough/Lakeville,942,541
2020/09/04 04:00:00+00,Lowell,1139,542
2020/09/04 04:00:00+00,Haverhill,802,543
2020/09/04 04:00:00+00,Kingston,676,544
2020/09/04 04:00:00+00,Needham,504.5,545
2020/09/04 04:00:00+00,Fitchburg,823,546
2020/09/04 04:00:00+00,Greenbush,332,547
2020/09/04 04:00:00+00,Fairmount,406,548
2020/09/07 04:00:00+00,Providence/Stoughton,2870.5,549
2020/09/07 04:00:00+00,Newburyport/Rockport,1725.5,550
2020/08/13 04:00:00+00,Haverhill,1107,551
2020/08/13 04:00:00+00,Kingston,698,552
2020/08/13 04:00:00+00,Needham,806.5,553
2020/08/13 04:00:00+00,Fitchburg,705,554
2020/08/13 04:00:00+00,Greenbush,439,555
2020/08/13 04:00:00+00,Fairmount,491.5,556
2020/08/14 04:00:00+00,Providence/Stoughton,3167,557
2020/08/14 04:00:00+00,Newburyport/Rockport,1865,558
2020/08/14 04:00:00+00,Framingham/Worcester,1329,559
2020/08/14 04:00:00+00,Franklin/Foxboro,1385,560
2020/08/14 04:00:00+00,Middleborough/Lakeville,984.5,561
2020/08/14 04:00:00+00,Lowell,859,562
2020/08/14 04:00:00+00,Haverhill,892,563
2020/08/14 04:00:00+00,Kingston,676,564
2020/08/14 04:00:00+00,Needham,945,565
2020/08/14 04:00:00+00,Fitchburg,716,566
2020/08/14 04:00:00+00,Greenbush,378,567
2020/08/14 04:00:00+00,Fairmount,475,568
2020/08/17 04:00:00+00,Providence/Stoughton,3295,569
2020/08/17 04:00:00+00,Newburyport/Rockport,1720,570
2020/08/17 04:00:00+00,Framingham/Worcester,1330,571
2020/08/17 04:00:00+00,Franklin/Foxboro,1271.5,572
2020/08/17 04:00:00+00,Middleborough/Lakeville,903,573
2020/08/17 04:00:00+00,Lowell,935,574
2020/08/17 04:00:00+00,Haverhill,703,575
2020/08/17 04:00:00+00,Kingston,662.5,576
2020/08/17 04:00:00+00,Needham,745.5,577
2020/08/17 04:00:00+00,Fitchburg,702,578
2020/08/17 04:00:00+00,Greenbush,406,579
2020/08/17 04:00:00+00,Fairmount,488.5,580
2020/08/18 04:00:00+00,Providence/Stoughton,3166,581
2020/08/18 04:00:00+00,Newburyport/Rockport,1780,582
2020/08/18 04:00:00+00,Framingham/Worcester,1259,583
2020/08/18 04:00:00+00,Franklin/Foxboro,1409,584
2020/08/18 04:00:00+00,Middleborough/Lakeville,971,585
2020/08/18 04:00:00+00,Lowell,894,586
2020/08/18 04:00:00+00,Haverhill,690.5,587
2020/08/18 04:00:00+00,Kingston,781.5,588
2020/08/18 04:00:00+00,Needham,941,589
2020/08/18 04:00:00+00,Fitchburg,711,590
2020/08/18 04:00:00+00,Greenbush,339.5,591
2020/08/18 04:00:00+00,Fairmount,445,592
2020/08/19 04:00:00+00,Providence/Stoughton,3207,593
2020/08/19 04:00:00+00,Newburyport/Rockport,1742,594
2020/08/19 04:00:00+00,Framingham/Worcester,1439,595
2020/08/19 04:00:00+00,Franklin/Foxboro,1394.5,596
2020/08/19 04:00:00+00,Middleborough/Lakeville,1219.5,597
2020/08/19 04:00:00+00,Lowell,869,598
2020/08/19 04:00:00+00,Haverhill,641,599
2020/08/19 04:00:00+00,Kingston,666,600
2020/08/25 04:00:00+00,Greenbush,386,601
2020/08/25 04:00:00+00,Fairmount,465.5,602
2020/08/26 04:00:00+00,Providence/Stoughton,3073.5,603
2020/08/26 04:00:00+00,Newburyport/Rockport,1789,604
2020/08/26 04:00:00+00,Framingham/Worcester,1460.5,605
2020/08/26 04:00:00+00,Franklin/Foxboro,1482,606
2020/08/26 04:00:00+00,Middleborough/Lakeville,870.5,607
2020/08/26 04:00:00+00,Lowell,1032,608
2020/08/26 04:00:00+00,Haverhill,798,609
2020/08/26 04:00:00+00,Kingston,749,610
2020/08/26 04:00:00+00,Needham,750,611
2020/08/26 04:00:00+00,Fitchburg,759,612
2020/08/26 04:00:00+00,Greenbush,355,613
2020/08/26 04:00:00+00,Fairmount,447.5,614
2020/08/27 04:00:00+00,Providence/Stoughton,2965,615
2020/08/27 04:00:00+00,Newburyport/Rockport,1660,616
2020/08/27 04:00:00+00,Framingham/Worcester,1482.5,617
2020/08/27 04:00:00+00,Franklin/Foxboro,1469,618
2020/08/27 04:00:00+00,Middleborough/Lakeville,944,619
2020/08/27 04:00:00+00,Lowell,999,620
2020/08/27 04:00:00+00,Haverhill,778,621
2020/08/27 04:00:00+00,Kingston,751,622
2020/08/27 04:00:00+00,Needham,731,623
2020/08/27 04:00:00+00,Fitchburg,625,624
2020/08/27 04:00:00+00,Greenbush,362,625
2020/08/27 04:00:00+00,Fairmount,459,626
2020/08/28 04:00:00+00,Providence/Stoughton,2549.5,627
2020/08/28 04:00:00+00,Newburyport/Rockport,1767,628
2020/08/28 04:00:00+00,Framingham/Worcester,1388.5,629
2020/08/28 04:00:00+00,Franklin/Foxboro,1390,630
2020/08/28 04:00:00+00,Middleborough/Lakeville,995.5,631
2020/08/28 04:00:00+00,Lowell,836,632
2020/08/28 04:00:00+00,Haverhill,641,633
2020/08/28 04:00:00+00,Kingston,671,634
2020/08/28 04:00:00+00,Needham,740,635
2020/08/28 04:00:00+00,Fitchburg,714,636
2020/08/28 04:00:00+00,Greenbush,338,637
2020/08/28 04:00:00+00,Fairmount,476.5,638
2020/08/31 04:00:00+00,Providence/Stoughton,2606.5,639
2020/08/31 04:00:00+00,Newburyport/Rockport,1834,640
2020/08/31 04:00:00+00,Framingham/Worcester,1150,641
2020/08/31 04:00:00+00,Franklin/Foxboro,1412,642
2020/08/31 04:00:00+00,Middleborough/Lakeville,974.5,643
2020/08/31 04:00:00+00,Lowell,892,644
2020/08/31 04:00:00+00,Haverhill,856,645
2020/08/31 04:00:00+00,Kingston,734,646
2020/08/31 04:00:00+00,Needham,502,647
2020/08/31 04:00:00+00,Fitchburg,737.5,648
2020/08/31 04:00:00+00,Greenbush,345,649
2020/08/31 04:00:00+00,Fairmount,442,650
2020/09/17 04:00:00+00,Haverhill,792,651
2020/09/17 04:00:00+00,Kingston,840,652
2020/09/17 04:00:00+00,Needham,760,653
2020/09/17 04:00:00+00,Fitchburg,704,654
2020/09/17 04:00:00+00,Greenbush,452.5,655
2020/09/17 04:00:00+00,Fairmount,370,656
2020/09/18 04:00:00+00,Providence/Stoughton,3442,657
2020/09/18 04:00:00+00,Newburyport/Rockport,1617,658
2020/09/18 04:00:00+00,Framingham/Worcester,2205,659
2020/09/18 04:00:00+00,Franklin/Foxboro,1647,660
2020/09/18 04:00:00+00,Middleborough/Lakeville,1050,661
2020/09/18 04:00:00+00,Lowell,1078,662
2020/09/18 04:00:00+00,Haverhill,760,663
2020/09/18 04:00:00+00,Kingston,777,664
2020/09/18 04:00:00+00,Needham,715,665
2020/09/18 04:00:00+00,Fitchburg,642.5,666
2020/09/18 04:00:00+00,Greenbush,388,667
2020/09/18 04:00:00+00,Fairmount,422,668
2020/09/21 04:00:00+00,Providence/Stoughton,3636,669
2020/09/21 04:00:00+00,Newburyport/Rockport,1661,670
2020/09/21 04:00:00+00,Framingham/Worcester,1725.5,671
2020/09/21 04:00:00+00,Franklin/Foxboro,1505.5,672
2020/09/21 04:00:00+00,Middleborough/Lakeville,1020,673
2020/09/21 04:00:00+00,Lowell,1111,674
2020/09/21 04:00:00+00,Haverhill,746,675
2020/09/21 04:00:00+00,Kingston,734,676
2020/09/21 04:00:00+00,Needham,649,677
2020/09/21 04:00:00+00,Fitchburg,610,678
2020/09/21 04:00:00+00,Greenbush,458,679
2020/09/21 04:00:00+00,Fairmount,429,680
2020/09/22 04:00:00+00,Providence/Stoughton,3370,681
2020/09/22 04:00:00+00,Newburyport/Rockport,1821,682
2020/09/22 04:00:00+00,Framingham/Worcester,1647.5,683
2020/09/22 04:00:00+00,Franklin/Foxboro,1671,684
2020/09/22 04:00:00+00,Middleborough/Lakeville,1219,685
2020/09/22 04:00:00+00,Lowell,1093,686
2020/09/22 04:00:00+00,Haverhill,822,687
2020/09/22 04:00:00+00,Kingston,889.5,688
2020/09/22 04:00:00+00,Needham,702.5,689
2020/09/22 04:00:00+00,Fitchburg,645,690
2020/09/22 04:00:00+00,Greenbush,470,691
2020/09/22 04:00:00+00,Fairmount,402.5,692
2020/09/23 04:00:00+00,Providence/Stoughton,3479.5,693
2020/09/23 04:00:00+00,Newburyport/Rockport,1814.5,694
2020/09/23 04:00:00+00,Framingham/Worcester,1969.5,695
2020/09/23 04:00:00+00,Franklin/Foxboro,1778,696
2020/09/23 04:00:00+00,Middleborough/Lakeville,1152,697
2020/09/23 04:00:00+00,Lowell,1152,698
2020/09/23 04:00:00+00,Haverhill,780,699
2020/09/23 04:00:00+00,Kingston,838,700
2020/09/07 04:00:00+00,Framingham/Worcester,1621.5,701
2020/09/07 04:00:00+00,Franklin/Foxboro,1663.5,702
2020/09/07 04:00:00+00,Middleborough/Lakeville,965.5,703
2020/09/07 04:00:00+00,Lowell,999.5,704
2020/09/07 04:00:00+00,Haverhill,753.5,705
2020/09/07 04:00:00+00,Kingston,776.5,706
2020/09/07 04:00:00+00,Needham,579,707
2020/09/07 04:00:00+00,Fitchburg,746.5,708
2020/09/07 04:00:00+00,Greenbush,374,709
2020/09/07 04:00:00+00,Fairmount,374,710
2020/09/08 04:00:00+00,Providence/Stoughton,2872.5,711
2020/09/08 04:00:00+00,Newburyport/Rockport,1741,712
2020/09/08 04:00:00+00,Framingham/Worcester,1678,713
2020/09/08 04:00:00+00,Franklin/Foxboro,1642,714
2020/09/08 04:00:00+00,Middleborough/Lakeville,973,715
2020/09/08 04:00:00+00,Lowell,1022,716
2020/09/08 04:00:00+00,Haverhill,824,717
2020/09/08 04:00:00+00,Kingston,844.5,718
2020/09/08 04:00:00+00,Needham,634,719
2020/09/08 04:00:00+00,Fitchburg,613,720
2020/09/08 04:00:00+00,Greenbush,431,721
2020/09/08 04:00:00+00,Fairmount,382,722
2020/09/09 04:00:00+00,Providence/Stoughton,3068,723
2020/09/09 04:00:00+00,Newburyport/Rockport,1717.5,724
2020/09/09 04:00:00+00,Framingham/Worcester,1990.5,725
2020/09/09 04:00:00+00,Franklin/Foxboro,1625.5,726
2020/09/09 04:00:00+00,Middleborough/Lakeville,1021,727
2020/09/09 04:00:00+00,Lowell,1086.5,728
2020/09/09 04:00:00+00,Haverhill,801.5,729
2020/09/09 04:00:00+00,Kingston,842,730
2020/09/09 04:00:00+00,Needham,788.5,731
2020/09/09 04:00:00+00,Fitchburg,634.5,732
2020/09/09 04:00:00+00,Greenbush,373,733
2020/09/09 04:00:00+00,Fairmount,375.5,734
2020/09/10 04:00:00+00,Providence/Stoughton,3145.5,735
2020/09/10 04:00:00+00,Newburyport/Rockport,1593.5,736
2020/09/10 04:00:00+00,Framingham/Worcester,2038,737
2020/09/10 04:00:00+00,Franklin/Foxboro,1818.5,738
2020/09/10 04:00:00+00,Middleborough/Lakeville,1083,739
2020/09/10 04:00:00+00,Lowell,1045.5,740
2020/09/10 04:00:00+00,Haverhill,706.5,741
2020/09/10 04:00:00+00,Kingston,810,742
2020/09/10 04:00:00+00,Needham,737,743
2020/09/10 04:00:00+00,Fitchburg,645,744
2020/09/10 04:00:00+00,Greenbush,378,745
2020/09/10 04:00:00+00,Fairmount,347,746
2020/09/11 04:00:00+00,Providence/Stoughton,3085,747
2020/09/11 04:00:00+00,Newburyport/Rockport,1697.5,748
2020/09/11 04:00:00+00,Framingham/Worcester,1891,749
2020/09/11 04:00:00+00,Franklin/Foxboro,1708,750
2020/08/19 04:00:00+00,Needham,920,751
2020/08/19 04:00:00+00,Fitchburg,695,752
2020/08/19 04:00:00+00,Greenbush,370.5,753
2020/08/19 04:00:00+00,Fairmount,465.5,754
2020/08/20 04:00:00+00,Providence/Stoughton,3124.5,755
2020/08/20 04:00:00+00,Newburyport/Rockport,1751,756
2020/08/20 04:00:00+00,Framingham/Worcester,1533.5,757
2020/08/20 04:00:00+00,Franklin/Foxboro,1424,758
2020/08/20 04:00:00+00,Middleborough/Lakeville,1039,759
2020/08/20 04:00:00+00,Lowell,909,760
2020/08/20 04:00:00+00,Haverhill,712,761
2020/08/20 04:00:00+00,Kingston,705.5,762
2020/08/20 04:00:00+00,Needham,879,763
2020/08/20 04:00:00+00,Fitchburg,697,764
2020/08/20 04:00:00+00,Greenbush,387.5,765
2020/08/20 04:00:00+00,Fairmount,413,766
2020/08/21 04:00:00+00,Providence/Stoughton,3024.5,767
2020/08/21 04:00:00+00,Newburyport/Rockport,1752,768
2020/08/21 04:00:00+00,Framingham/Worcester,1356,769
2020/08/21 04:00:00+00,Franklin/Foxboro,1292,770
2020/08/21 04:00:00+00,Middleborough/Lakeville,850.5,771
2020/08/21 04:00:00+00,Lowell,857,772
2020/08/21 04:00:00+00,Haverhill,631,773
2020/08/21 04:00:00+00,Kingston,648,774
2020/08/21 04:00:00+00,Needham,751.5,775
2020/08/21 04:00:00+00,Fitchburg,644.5,776
2020/08/21 04:00:00+00,Greenbush,321,777
2020/08/21 04:00:00+00,Fairmount,466.5,778
2020/08/24 04:00:00+00,Providence/Stoughton,3178,779
2020/08/24 04:00:00+00,Newburyport/Rockport,1634,780
2020/08/24 04:00:00+00,Framingham/Worcester,1323,781
2020/08/24 04:00:00+00,Franklin/Foxboro,1290.5,782
2020/08/24 04:00:00+00,Middleborough/Lakeville,975.5,783
2020/08/24 04:00:00+00,Lowell,913,784
2020/08/24 04:00:00+00,Haverhill,685,785
2020/08/24 04:00:00+00,Kingston,732.5,786
2020/08/24 04:00:00+00,Needham,767.5,787
2020/08/24 04:00:00+00,Fitchburg,642,788
2020/08/24 04:00:00+00,Greenbush,321.5,789
2020/08/24 04:00:00+00,Fairmount,493.5,790
2020/08/25 04:00:00+00,Providence/Stoughton,2992.5,791
2020/08/25 04:00:00+00,Newburyport/Rockport,1588,792
2020/08/25 04:00:00+00,Framingham/Worcester,1260,793
2020/08/25 04:00:00+00,Franklin/Foxboro,1433.5,794
2020/08/25 04:00:00+00,Middleborough/Lakeville,901.5,795
2020/08/25 04:00:00+00,Lowell,848,796
2020/08/25 04:00:00+00,Haverhill,774,797
2020/08/25 04:00:00+00,Kingston,742,798
2020/08/25 04:00:00+00,Needham,797,799
2020/08/25 04:00:00+00,Fitchburg,665,800
2020/09/23 04:00:00+00,Needham,756.5,801
2020/09/23 04:00:00+00,Fitchburg,638,802
2020/09/23 04:00:00+00,Greenbush,471,803
2020/09/23 04:00:00+00,Fairmount,408,804
2020/09/24 04:00:00+00,Providence/Stoughton,3484,805
2020/09/24 04:00:00+00,Newburyport/Rockport,1827.5,806
2020/09/24 04:00:00+00,Framingham/Worcester,1911,807
2020/09/24 04:00:00+00,Franklin/Foxboro,1791.5,808
2020/09/24 04:00:00+00,Middleborough/Lakeville,1114,809
2020/09/24 04:00:00+00,Lowell,1158,810
2020/09/24 04:00:00+00,Haverhill,754,811
2020/09/24 04:00:00+00,Kingston,1020,812
2020/09/24 04:00:00+00,Needham,673,813
2020/09/24 04:00:00+00,Fitchburg,689,814
2020/09/24 04:00:00+00,Greenbush,523.5,815
2020/09/24 04:00:00+00,Fairmount,489.5,816
2020/09/25 04:00:00+00,Providence/Stoughton,3596.5,817
2020/09/25 04:00:00+00,Newburyport/Rockport,1787,818
2020/09/25 04:00:00+00,Framingham/Worcester,2072,819
2020/09/25 04:00:00+00,Franklin/Foxboro,1790.5,820
2020/09/25 04:00:00+00,Middleborough/Lakeville,1047,821
2020/09/25 04:00:00+00,Lowell,1018.5,822
2020/09/25 04:00:00+00,Haverhill,741,823
2020/09/25 04:00:00+00,Kingston,731,824
2020/09/25 04:00:00+00,Needham,619,825
2020/09/25 04:00:00+00,Fitchburg,679,826
2020/09/25 04:00:00+00,Greenbush,563,827
2020/09/25 04:00:00+00,Fairmount,459,828
2020/09/28 04:00:00+00,Providence/Stoughton,3539.5,829
2020/09/28 04:00:00+00,Newburyport/Rockport,1730,830
2020/09/28 04:00:00+00,Framingham/Worcester,1934,831
2020/09/28 04:00:00+00,Franklin/Foxboro,1778.5,832
2020/09/28 04:00:00+00,Middleborough/Lakeville,1078,833
2020/09/28 04:00:00+00,Lowell,1104.5,834
2020/10/28 04:00:00+00,Needham,748.5,835
2020/09/28 04:00:00+00,Haverhill,750,836
2020/09/28 04:00:00+00,Kingston,852,837
2020/09/28 04:00:00+00,Needham,777,838
2020/10/28 04:00:00+00,Fitchburg,646.5,839
2020/09/28 04:00:00+00,Fitchburg,633,840
2020/10/16 04:00:00+00,Middleborough/Lakeville,1084,841
2020/10/28 04:00:00+00,Greenbush,481.5,842
2020/10/06 04:00:00+00,Providence/Stoughton,3363.5,843
2020/09/28 04:00:00+00,Greenbush,441,844
2020/10/16 04:00:00+00,Lowell,1056,845
2020/10/28 04:00:00+00,Fairmount,345,846
2020/10/06 04:00:00+00,Newburyport/Rockport,2337.5,847
2020/09/28 04:00:00+00,Fairmount,359,848
2020/10/16 04:00:00+00,Haverhill,780,849
2020/10/29 04:00:00+00,Providence/Stoughton,3764,850
2020/10/06 04:00:00+00,Framingham/Worcester,1727,851
2020/09/29 04:00:00+00,Providence/Stoughton,3533,852
2020/10/16 04:00:00+00,Kingston,720,853
2020/10/29 04:00:00+00,Newburyport/Rockport,2271,854
2020/10/06 04:00:00+00,Franklin/Foxboro,1795.5,855
2020/09/29 04:00:00+00,Newburyport/Rockport,2070,856
2020/10/16 04:00:00+00,Needham,861,857
2020/10/29 04:00:00+00,Framingham/Worcester,2271.5,858
2020/10/06 04:00:00+00,Middleborough/Lakeville,1127,859
2020/09/29 04:00:00+00,Framingham/Worcester,1922,860
2020/10/16 04:00:00+00,Fitchburg,697,861
2020/10/29 04:00:00+00,Franklin/Foxboro,1711,862
2020/10/06 04:00:00+00,Lowell,1260.5,863
2020/09/29 04:00:00+00,Franklin/Foxboro,1981,864
2020/10/16 04:00:00+00,Greenbush,502,865
2020/10/16 04:00:00+00,Fairmount,338.5,866
2020/10/19 04:00:00+00,Providence/Stoughton,3555.5,867
2020/10/19 04:00:00+00,Newburyport/Rockport,2115.5,868
2020/10/19 04:00:00+00,Framingham/Worcester,2093.5,869
2020/10/19 04:00:00+00,Franklin/Foxboro,1829,870
2020/10/19 04:00:00+00,Middleborough/Lakeville,1080,871
2020/10/19 04:00:00+00,Lowell,1296,872
2020/10/19 04:00:00+00,Haverhill,862,873
2020/10/19 04:00:00+00,Kingston,808,874
2020/10/19 04:00:00+00,Needham,905.5,875
2020/10/19 04:00:00+00,Fitchburg,751,876
2020/10/19 04:00:00+00,Greenbush,400,877
2020/10/19 04:00:00+00,Fairmount,355.5,878
2020/10/20 04:00:00+00,Providence/Stoughton,3660,879
2020/10/20 04:00:00+00,Newburyport/Rockport,2240,880
2020/10/20 04:00:00+00,Framingham/Worcester,2016.5,881
2020/10/20 04:00:00+00,Franklin/Foxboro,1966.5,882
2020/10/20 04:00:00+00,Middleborough/Lakeville,1095,883
2020/10/20 04:00:00+00,Lowell,1176,884
2020/10/20 04:00:00+00,Haverhill,950,885
2020/10/20 04:00:00+00,Kingston,920,886
2020/10/20 04:00:00+00,Needham,841.5,887
2020/10/20 04:00:00+00,Fitchburg,741,888
2020/10/20 04:00:00+00,Greenbush,465.5,889
2020/10/20 04:00:00+00,Fairmount,342,890
2020/10/21 04:00:00+00,Providence/Stoughton,3293.5,891
2020/10/21 04:00:00+00,Newburyport/Rockport,2258,892
2020/10/21 04:00:00+00,Framingham/Worcester,2036.5,893
2020/10/21 04:00:00+00,Franklin/Foxboro,1750,894
2020/10/21 04:00:00+00,Middleborough/Lakeville,1119,895
2020/10/21 04:00:00+00,Lowell,1174,896
2020/10/21 04:00:00+00,Haverhill,885,897
2020/10/21 04:00:00+00,Kingston,848.5,898
2020/10/21 04:00:00+00,Needham,818,899
2020/10/21 04:00:00+00,Fitchburg,722,900
2020/10/21 04:00:00+00,Greenbush,518,901
2020/10/21 04:00:00+00,Fairmount,383,902
2020/10/22 04:00:00+00,Providence/Stoughton,3427.5,903
2020/10/22 04:00:00+00,Newburyport/Rockport,2669,904
2020/10/22 04:00:00+00,Framingham/Worcester,2212,905
2020/10/22 04:00:00+00,Franklin/Foxboro,1649.5,906
2020/10/22 04:00:00+00,Middleborough/Lakeville,1136,907
2020/10/22 04:00:00+00,Lowell,1281.5,908
2020/10/29 04:00:00+00,Middleborough/Lakeville,965,909
2020/10/29 04:00:00+00,Lowell,1242.5,910
2020/10/29 04:00:00+00,Haverhill,805,911
2020/10/29 04:00:00+00,Kingston,738.5,912
2020/10/29 04:00:00+00,Needham,814.5,913
2020/10/29 04:00:00+00,Fitchburg,657.5,914
2020/10/29 04:00:00+00,Greenbush,494,915
2020/10/29 04:00:00+00,Fairmount,298.5,916
2020/10/30 04:00:00+00,Providence/Stoughton,3510.5,917
2020/10/30 04:00:00+00,Newburyport/Rockport,1909.5,918
2020/10/30 04:00:00+00,Framingham/Worcester,2099,919
2020/10/30 04:00:00+00,Franklin/Foxboro,1676.5,920
2020/10/30 04:00:00+00,Middleborough/Lakeville,988.5,921
2020/10/30 04:00:00+00,Lowell,1483.5,922
2020/10/30 04:00:00+00,Haverhill,769,923
2020/10/30 04:00:00+00,Kingston,805,924
2020/10/30 04:00:00+00,Needham,726,925
2020/10/30 04:00:00+00,Fitchburg,728.5,926
2020/10/30 04:00:00+00,Greenbush,392.5,927
2020/10/30 04:00:00+00,Fairmount,289,928
2020/11/02 05:00:00+00,Providence/Stoughton,4171.36,929
2020/11/02 05:00:00+00,Newburyport/Rockport,2283,930
2020/11/02 05:00:00+00,Framingham/Worcester,2101.8,931
2020/11/02 05:00:00+00,Franklin/Foxboro,1742.2,932
2020/11/02 05:00:00+00,Middleborough/Lakeville,1377.64,933
2020/11/02 05:00:00+00,Lowell,1323.08,934
2020/09/29 04:00:00+00,Middleborough/Lakeville,1131,935
2020/11/02 05:00:00+00,Haverhill,1253.64,936
2020/10/06 04:00:00+00,Haverhill,858,937
2020/09/29 04:00:00+00,Lowell,1180.5,938
2020/11/02 05:00:00+00,Kingston,1199.08,939
2020/10/06 04:00:00+00,Kingston,878,940
2020/09/29 04:00:00+00,Haverhill,777,941
2020/11/02 05:00:00+00,Needham,753.3,942
2020/10/06 04:00:00+00,Needham,817,943
2020/09/29 04:00:00+00,Kingston,898,944
2020/11/02 05:00:00+00,Fitchburg,739.04,945
2020/10/06 04:00:00+00,Fitchburg,760,946
2020/09/29 04:00:00+00,Needham,652,947
2020/11/02 05:00:00+00,Greenbush,472.44,948
2020/10/06 04:00:00+00,Greenbush,440,949
2020/09/29 04:00:00+00,Fitchburg,715,950
2020/11/02 05:00:00+00,Fairmount,355.88,951
2020/10/06 04:00:00+00,Fairmount,438.5,952
2020/11/03 05:00:00+00,Providence/Stoughton,3932.66,953
2020/10/07 04:00:00+00,Providence/Stoughton,3600.5,954
2020/11/03 05:00:00+00,Newburyport/Rockport,2109.5,955
2020/10/07 04:00:00+00,Newburyport/Rockport,2264.5,956
2020/11/03 05:00:00+00,Framingham/Worcester,2138.38,957
2020/10/07 04:00:00+00,Framingham/Worcester,1635.5,958
